,deep_features,hashtag,name,pic
1313,[0.         0.24529591 0.19695836 ... 0.         0.         0.5656936 ],animals,9cff18b6-6890-4600-884b-cfc620012861.jpg,"tf.Tensor(
[[[-0.5494853  -0.53968143 -0.6043873 ]
  [-0.6316667  -0.6316667  -0.6317647 ]
  [-0.7022549  -0.706201   -0.6786765 ]
  ...
  [-0.7332606  -0.7332606  -0.74894685]
  [-0.73328435 -0.73328435 -0.7489706 ]
  [-0.7411275  -0.7411275  -0.75681376]]

 [[-0.09232819 -0.07664192 -0.16291642]
  [-0.11786763 -0.1100245  -0.16477941]
  [-0.11818394 -0.1103408  -0.1594328 ]
  ...
  [-0.77254903 -0.77254903 -0.7882353 ]
  [-0.77254903 -0.77254903 -0.7882353 ]
  [-0.78039217 -0.78039217 -0.79607844]]

 [[-0.04164177 -0.03379864 -0.08894569]
  [-0.02345588 -0.00970473 -0.09017386]
  [-0.06286764 -0.04718137 -0.1452244 ]
  ...
  [-0.75135    -0.75135    -0.76703626]
  [-0.7357588  -0.7357588  -0.75144506]
  [-0.75306374 -0.75306374 -0.76875   ]]

 ...

 [[ 0.5959559   0.56458336  0.5567402 ]
  [ 0.60379905  0.5724265   0.56458336]
  [ 0.60379905  0.5724265   0.56458336]
  ...
  [ 0.45477945  0.14105397 -0.25894606]
  [ 0.40022025  0.0708085  -0.3213484 ]
  [ 0.39409265  0.04899463 -0.33531913]]

 [[ 0.62352943  0.5921569   0.58431375]
  [ 0.6118383   0.58046573  0.5726226 ]
  [ 0.60193527  0.5705627   0.5627196 ]
  ...
  [ 0.4471814   0.13345593 -0.2665441 ]
  [ 0.43499926  0.10558753 -0.2865694 ]
  [ 0.4471321   0.10203408 -0.28227967]]

 [[ 0.62352943  0.5921569   0.58431375]
  [ 0.6294605   0.59808797  0.5902448 ]
  [ 0.62152     0.59014744  0.5823043 ]
  ...
  [ 0.43933827  0.1256128  -0.27438724]
  [ 0.47046524  0.14105348 -0.2511034 ]
  [ 0.441152    0.096054   -0.28825977]]], shape=(160, 160, 3), dtype=float32)"
1314,[0.00889472 0.87529504 0.56446    ... 0.02151064 0.         0.        ],architecture,bd38fe4c-997e-4777-a1d5-77950f8e9727.jpg,"tf.Tensor(
[[[-0.23725487 -0.28431368 -0.2686274 ]
  [-0.73921573 -0.74705887 -0.71960783]
  [-0.6666666  -0.6823529  -0.60588235]
  ...
  [ 0.48627454  0.5529412   0.6627451 ]
  [ 0.48627454  0.5529412   0.6627451 ]
  [ 0.48627454  0.5529412   0.6627451 ]]

 [[ 0.06470592 -0.16470586 -0.24901961]
  [ 0.00588238 -0.13725488 -0.19215685]
  [-0.3607843  -0.4352941  -0.4352941 ]
  ...
  [ 0.46274513  0.56078434  0.6862745 ]
  [ 0.47058827  0.5686275   0.69411767]
  [ 0.47058827  0.5686275   0.69411767]]

 [[ 0.454902    0.28431374  0.23333336]
  [-0.31960782 -0.4        -0.42352945]
  [ 0.23333335  0.22941181  0.2568628 ]
  ...
  [ 0.51176476  0.59607846  0.7078432 ]
  [ 0.49607846  0.5803922   0.6921569 ]
  [ 0.4901961   0.57450986  0.6862745 ]]

 ...

 [[-0.8568628  -0.8607843  -0.79019606]
  [-0.927451   -0.9313725  -0.8607843 ]
  [-0.8980392  -0.9019608  -0.83137256]
  ...
  [-0.30392155 -0.49607843 -0.61764705]
  [-0.26470587 -0.4215686  -0.5392157 ]
  [-0.2588235  -0.3960784  -0.50784314]]

 [[-0.95882356 -0.9313725  -0.82941175]
  [-0.9627451  -0.9254902  -0.8235294 ]
  [-0.9647059  -0.93333334 -0.83137256]
  ...
  [ 0.70000005  0.59411764  0.46862748]
  [ 0.9431373   0.84705883  0.7254902 ]
  [ 0.9098039   0.83137256  0.7176471 ]]

 [[-0.8607843  -0.8666667  -0.78627455]
  [-0.81960785 -0.82549024 -0.74509805]
  [-0.7882353  -0.79019606 -0.71372545]
  ...
  [ 0.9431373   0.8352941   0.72745097]
  [ 0.9098039   0.79607844  0.672549  ]
  [ 0.93921566  0.82941175  0.6882353 ]]], shape=(160, 160, 3), dtype=float32)"
1315,[1.4831463  0.08224317 0.         ... 0.28436834 0.         0.34972015],travel,11af37f7-d8ae-4d4b-b945-bb4ebaea5572.jpg,"tf.Tensor(
[[[ 0.9098039   0.9019608   0.8862745 ]
  [ 0.91764706  0.9098039   0.89411765]
  [ 0.92156863  0.9137255   0.8980392 ]
  ...
  [ 0.9137255   0.827451    0.8117647 ]
  [ 0.9137255   0.827451    0.8117647 ]
  [ 0.9137255   0.827451    0.8117647 ]]

 [[ 0.9098039   0.9019608   0.8862745 ]
  [ 0.91764706  0.9098039   0.89411765]
  [ 0.92156863  0.9137255   0.8980392 ]
  ...
  [ 0.92941177  0.81960785  0.8117647 ]
  [ 0.92941177  0.81960785  0.8117647 ]
  [ 0.92941177  0.81960785  0.8117647 ]]

 [[ 0.9098039   0.9019608   0.8862745 ]
  [ 0.91764706  0.9098039   0.89411765]
  [ 0.9137255   0.90588236  0.8901961 ]
  ...
  [ 0.92941177  0.8039216   0.8039216 ]
  [ 0.91568625  0.79019606  0.79019606]
  [ 0.9254902   0.8         0.8       ]]

 ...

 [[-0.5568628  -0.57058823 -0.73333335]
  [-0.5803922  -0.62352943 -0.8039216 ]
  [-0.59803927 -0.6509804  -0.8509804 ]
  ...
  [ 0.454902    0.4431373   0.59607846]
  [ 0.48627454  0.50980395  0.627451  ]
  [-0.1607843  -0.06274509 -0.03529412]]

 [[-0.6784314  -0.65686274 -0.7882353 ]
  [-0.5882353  -0.6392157  -0.8352941 ]
  [-0.4882353  -0.57058823 -0.78627455]
  ...
  [ 0.43921572  0.427451    0.5803922 ]
  [ 0.47450984  0.49803925  0.6156863 ]
  [-0.16666666 -0.06862745 -0.04117647]]

 [[-0.7019608  -0.6627451  -0.7705883 ]
  [-0.56078434 -0.61764705 -0.8156863 ]
  [-0.38823527 -0.5        -0.72745097]
  ...
  [ 0.43921572  0.427451    0.5803922 ]
  [ 0.42156866  0.44509807  0.5627451 ]
  [-0.17254901 -0.0745098  -0.04705882]]], shape=(160, 160, 3), dtype=float32)"
1316,[0. 0. 0. ... 0. 0. 0.],travel,4422c1e0-4ab2-4eda-86d1-96fe3f89dcce.jpg,"tf.Tensor(
[[[ 0.9019608   0.9019608   0.49803925]
  [ 0.8980392   0.9078431   0.52745104]
  [ 0.89215684  0.91176474  0.56078434]
  ...
  [ 0.92156863  0.92156863  0.92156863]
  [ 0.92156863  0.92156863  0.92156863]
  [ 0.92156863  0.92156863  0.92156863]]

 [[ 0.90588236  0.8901961   0.5411765 ]
  [ 0.90588236  0.9         0.5647059 ]
  [ 0.88823533  0.89215684  0.5862745 ]
  ...
  [ 0.92156863  0.92156863  0.92156863]
  [ 0.92156863  0.92156863  0.92156863]
  [ 0.92156863  0.92156863  0.92156863]]

 [[ 0.9098039   0.89607847  0.46078435]
  [ 0.9039216   0.8980392   0.46078435]
  [ 0.9019608   0.91176474  0.47450984]
  ...
  [ 0.92156863  0.92156863  0.92156863]
  [ 0.92156863  0.92156863  0.92156863]
  [ 0.92156863  0.92156863  0.92156863]]

 ...

 [[-0.35686272 -0.6960784  -0.58823526]
  [ 0.6098039   0.5352942   0.41176474]
  [ 0.9235294   0.7764706   0.68039215]
  ...
  [ 0.7058824   0.8784314   0.96862745]
  [ 0.70980394  0.8784314   0.9647059 ]
  [ 0.7607843   0.9254902   0.9941176 ]]

 [[-0.30392158 -0.9196079  -0.7941177 ]
  [ 0.5470588   0.5058824   0.45882356]
  [ 0.91176474  0.7705883   0.66078436]
  ...
  [ 0.43725494  0.61764705  0.7117647 ]
  [ 0.5568628   0.7176471   0.79607844]
  [ 0.672549    0.8176471   0.8843137 ]]

 [[-0.08627447 -0.8784314  -0.7941177 ]
  [ 0.33529416  0.30000004  0.27254906]
  [ 0.9137255   0.77254903  0.6156863 ]
  ...
  [ 0.7254902   0.9019608   0.99803925]
  [ 0.7294118   0.8784314   0.9529412 ]
  [ 0.7529412   0.8862745   0.9431373 ]]], shape=(160, 160, 3), dtype=float32)"
1317,[0.         0.         0.41001728 ... 0.         0.         0.60712576],animals,41fd0853-c86e-4504-a670-a1a11e1e8659.jpg,"tf.Tensor(
[[[ 1.          1.          1.        ]
  [ 1.          1.          1.        ]
  [ 1.          1.          1.        ]
  ...
  [ 1.          1.          1.        ]
  [ 1.          1.          1.        ]
  [ 1.          1.          1.        ]]

 [[ 1.          1.          1.        ]
  [ 1.          1.          1.        ]
  [ 1.          1.          1.        ]
  ...
  [ 1.          1.          1.        ]
  [ 1.          1.          1.        ]
  [ 1.          1.          1.        ]]

 [[ 1.          1.          1.        ]
  [ 1.          1.          1.        ]
  [ 1.          1.          1.        ]
  ...
  [ 1.          1.          1.        ]
  [ 1.          1.          1.        ]
  [ 1.          1.          1.        ]]

 ...

 [[ 1.          1.          1.        ]
  [ 1.          1.          1.        ]
  [ 1.          1.          1.        ]
  ...
  [ 0.7401042   0.81706494  0.72879905]
  [ 0.1166268  -0.06949571 -0.18673244]
  [-0.04374895 -0.23522624 -0.4232712 ]]

 [[ 1.          1.          1.        ]
  [ 1.          1.          1.        ]
  [ 1.          1.          1.        ]
  ...
  [ 0.92935693  0.92873156  0.8863972 ]
  [ 0.5753496   0.59687334  0.58299994]
  [ 0.4912633   0.46510246  0.45314196]]

 [[ 1.          1.          1.        ]
  [ 1.          1.          1.        ]
  [ 1.          1.          1.        ]
  ...
  [ 0.9997978   0.9997978   0.9997978 ]
  [ 0.9853611   0.9853611   0.9853611 ]
  [ 0.9741192   0.9741192   0.9741192 ]]], shape=(160, 160, 3), dtype=float32)"
1318,[0.34134242 0.         0.         ... 0.         0.43326184 0.        ],animals,fe9150d7-0edb-4d5b-bc47-6bfffd0e3312.jpg,"tf.Tensor(
[[[-0.22941175 -0.14117646 -0.7647059 ]
  [-0.4235294  -0.3607843  -0.80980396]
  [-0.58431375 -0.53333336 -0.92156863]
  ...
  [-0.87058824 -0.9098039  -0.9411765 ]
  [-0.85294116 -0.89215684 -0.9235294 ]
  [-0.7490196  -0.7882353  -0.81960785]]

 [[-0.2117647  -0.12156862 -0.75686276]
  [-0.22549018 -0.14117646 -0.73921573]
  [-0.40588233 -0.34313723 -0.80980396]
  ...
  [-0.8627451  -0.9019608  -0.93333334]
  [-0.8509804  -0.8901961  -0.92156863]
  [-0.78627455 -0.82549024 -0.8568628 ]]

 [[-0.51960784 -0.46666664 -0.8686274 ]
  [-0.3352941  -0.26274508 -0.7882353 ]
  [-0.3960784  -0.31764704 -0.8745098 ]
  ...
  [-0.8607843  -0.9        -0.9313725 ]
  [-0.8666667  -0.90588236 -0.9372549 ]
  [-0.87058824 -0.9098039  -0.9411765 ]]

 ...

 [[-0.23333332 -0.23333332 -0.68039215]
  [-0.2843137  -0.28823528 -0.71960783]
  [-0.3960784  -0.39999998 -0.81960785]
  ...
  [-0.2117647  -0.18039215 -0.5764706 ]
  [-0.45686272 -0.40196076 -0.73921573]
  [-0.5196079  -0.44901958 -0.74705887]]

 [[-0.11764705 -0.11764705 -0.59607846]
  [-0.15294117 -0.15294117 -0.6392157 ]
  [-0.3235294  -0.32941175 -0.7823529 ]
  ...
  [-0.27058822 -0.24705881 -0.60784316]
  [-0.36666664 -0.31568626 -0.6254902 ]
  [-0.57450986 -0.50784314 -0.7764706 ]]

 [[-0.13529411 -0.14313725 -0.6450981 ]
  [-0.1372549  -0.14509803 -0.6627451 ]
  [-0.27647057 -0.28823528 -0.7784314 ]
  ...
  [-0.36274508 -0.3607843  -0.6745098 ]
  [-0.36862743 -0.37843135 -0.6666667 ]
  [-0.54509807 -0.5647059  -0.8333334 ]]], shape=(160, 160, 3), dtype=float32)"
1319,[0.         0.         0.         ... 0.37086564 0.         0.        ],travel,6e45bba1-939e-4b41-8b19-8476b2b66490.jpg,"tf.Tensor(
[[[ 0.78039217  0.5294118   0.22352946]
  [ 0.79607844  0.5686275   0.30196083]
  [ 0.8352941   0.6392157   0.32549024]
  ...
  [ 0.7647059   0.6313726   0.2941177 ]
  [ 0.8509804   0.7176471   0.2941177 ]
  [ 0.8509804   0.70980394  0.22352946]]

 [[ 0.81960785  0.6         0.22352946]
  [ 0.90588236  0.6627451   0.30196083]
  [ 0.77254903  0.5372549   0.12941182]
  ...
  [ 0.8666667   0.7254902   0.36470592]
  [ 0.78039217  0.64705884  0.22352946]
  [ 0.8352941   0.6862745   0.22352946]]

 [[ 0.8352941   0.6392157   0.21568632]
  [ 0.8745098   0.6313726   0.20784318]
  [ 0.8980392   0.64705884  0.1686275 ]
  ...
  [ 0.78039217  0.6392157   0.24705887]
  [ 0.8509804   0.7176471   0.30980396]
  [ 0.8745098   0.7176471   0.32549024]]

 ...

 [[ 0.6156863   0.254902   -0.3490196 ]
  [ 0.94509804  0.6         0.10588241]
  [ 0.5137255   0.09803927 -0.23137254]
  ...
  [ 0.9137255   0.7490196   0.30196083]
  [ 0.85882354  0.7019608   0.28627455]
  [ 0.73333335  0.54509807  0.05882359]]

 [[ 0.8666667   0.47450984 -0.09803921]
  [ 0.7176471   0.2941177  -0.19215685]
  [ 0.9137255   0.5529412   0.1686275 ]
  ...
  [ 0.85882354  0.7019608   0.14509809]
  [ 0.9137255   0.73333335  0.20784318]
  [ 0.88235295  0.654902    0.02745104]]

 [[ 0.6         0.15294123 -0.372549  ]
  [ 0.4666667  -0.06666666 -0.5764706 ]
  [ 0.37254906  0.01176476 -0.47450978]
  ...
  [ 0.84313726  0.6627451   0.12941182]
  [ 0.8039216   0.60784316 -0.05098039]
  [ 0.8509804   0.5686275  -0.04313725]]], shape=(160, 160, 3), dtype=float32)"
1320,[0.06977786 0.5131441  1.0519233  ... 0.14853144 0.         0.15679626],food,c1a26530-09b9-40d0-ba58-f274da280cab.jpg,"tf.Tensor(
[[[ 0.10392162 -0.35294116 -0.67058825]
  [ 0.12156868 -0.3333333  -0.6333333 ]
  [ 0.1313726  -0.31764704 -0.59411764]
  ...
  [ 0.25294122 -0.28039214 -0.6647059 ]
  [ 0.254902   -0.27843136 -0.6627451 ]
  [ 0.254902   -0.27843136 -0.6627451 ]]

 [[ 0.0941177  -0.35098037 -0.6529412 ]
  [ 0.082353   -0.3470588  -0.64117646]
  [ 0.00196081 -0.41764703 -0.6843138 ]
  ...
  [ 0.22156867 -0.3117647  -0.68039215]
  [ 0.24705887 -0.2862745  -0.654902  ]
  [ 0.24705887 -0.2862745  -0.654902  ]]

 [[ 0.04705888 -0.372549   -0.66078436]
  [ 0.02549025 -0.36666664 -0.64117646]
  [-0.16470587 -0.5235294  -0.78039217]
  ...
  [ 0.20392162 -0.32941175 -0.68235296]
  [ 0.21960789 -0.31372547 -0.6666667 ]
  [ 0.21960789 -0.31372547 -0.6666667 ]]

 ...

 [[-0.5529412  -0.69411767 -0.83137256]
  [-0.5431373  -0.6843138  -0.8215686 ]
  [-0.55490196 -0.6960784  -0.8333334 ]
  ...
  [-0.50784314 -0.72352946 -0.8627451 ]
  [-0.46274507 -0.69411767 -0.827451  ]
  [-0.4333333  -0.68235296 -0.8411765 ]]

 [[-0.6039216  -0.7294118  -0.8745098 ]
  [-0.59411764 -0.71960783 -0.8647059 ]
  [-0.5627451  -0.6882353  -0.8333334 ]
  ...
  [-0.5156863  -0.72745097 -0.8686274 ]
  [-0.48823527 -0.70392156 -0.84313726]
  [-0.47843134 -0.6921569  -0.8627451 ]]

 [[-0.5882353  -0.7058824  -0.85490197]
  [-0.6        -0.7176471  -0.8666667 ]
  [-0.6117647  -0.7294118  -0.8784314 ]
  ...
  [-0.53333336 -0.73333335 -0.8784314 ]
  [-0.5372549  -0.7372549  -0.88235295]
  [-0.5372549  -0.71960783 -0.9019608 ]]], shape=(160, 160, 3), dtype=float32)"
1321,[0.         1.710095   0.0138024  ... 0.         0.05309317 0.        ],travel,badfe296-dea5-4213-af57-9f34bc65ca31.jpg,"tf.Tensor(
[[[ 0.77254903  0.627451    0.5803922 ]
  [ 0.5803922   0.43137258  0.38431376]
  [-0.12352939 -0.272549   -0.31960782]
  ...
  [ 0.7254902   0.80784315  0.93333334]
  [ 0.70000005  0.8019608   0.9078431 ]
  [ 0.69411767  0.78039217  0.8509804 ]]

 [[-0.1117647  -0.2568627  -0.29607838]
  [ 0.74313724  0.59803927  0.5588236 ]
  [ 0.6098039   0.4647059   0.42549023]
  ...
  [ 0.67058825  0.7784314   0.89607847]
  [ 0.76274514  0.7823529   0.8627451 ]
  [ 0.55490196  0.454902    0.46274513]]

 [[ 0.29803923  0.18235299  0.15490198]
  [ 0.2647059   0.13529415  0.10784316]
  [ 0.7372549   0.6294118   0.6019608 ]
  ...
  [ 0.6960784   0.7980392   0.89215684]
  [ 0.5294118   0.48235297  0.52156866]
  [ 0.5686275   0.34509808  0.27254906]]

 ...

 [[ 0.48627454  0.35686278  0.3294118 ]
  [ 0.43725494  0.24901965  0.19019613]
  [ 0.5019608   0.29803926  0.2058824 ]
  ...
  [-0.29411763 -0.45098037 -0.5686275 ]
  [-0.26862743 -0.4745098  -0.61764705]
  [-0.25294116 -0.4901961  -0.6215687 ]]

 [[ 0.9039216   0.8215686   0.7745098 ]
  [ 0.41372553  0.24901964  0.17058825]
  [ 0.45882356  0.25098044  0.15098044]
  ...
  [-0.41372547 -0.5176471  -0.58431375]
  [-0.61764705 -0.76862746 -0.85882354]
  [-0.23921567 -0.42156863 -0.53725487]]

 [[ 0.0803922  -0.04509802 -0.14117646]
  [ 0.38431376  0.20784318  0.10000004]
  [ 0.45686278  0.254902    0.15882358]
  ...
  [-0.6019608  -0.6843138  -0.74313724]
  [-0.6529412  -0.74705887 -0.7941177 ]
  [-0.52156866 -0.6156863  -0.7058823 ]]], shape=(160, 160, 3), dtype=float32)"
1322,[0.07320128 0.12807266 0.11526486 ... 0.         0.08905745 2.9191468 ],architecture,eeb74d09-41d0-4d08-ab1e-45c3ee97133f.jpg,"tf.Tensor(
[[[-0.89411765 -0.88823533 -0.9607843 ]
  [-0.9019608  -0.9019608  -0.9411765 ]
  [ 0.4745098   0.44313726  0.1509804 ]
  ...
  [-0.27843136 -0.6627451  -0.9039216 ]
  [-0.27843136 -0.6784314  -0.91568625]
  [-0.2862745  -0.69411767 -0.92941177]]

 [[-0.9627451  -0.9254902  -0.972549  ]
  [-0.89607847 -0.91764706 -0.9196079 ]
  [ 0.11372548  0.04313725 -0.23333332]
  ...
  [-0.25686273 -0.6686275  -0.91176474]
  [-0.2588235  -0.6862745  -0.9235294 ]
  [-0.26666665 -0.7019608  -0.93529415]]

 [[ 0.7372549   0.78039217  0.70392156]
  [ 0.40196082  0.33137256  0.2392157 ]
  [-0.15882352 -0.25098038 -0.45686272]
  ...
  [-0.3117647  -0.7078432  -0.927451  ]
  [-0.28039214 -0.6921569  -0.9078431 ]
  [-0.2745098  -0.7058824  -0.9137255 ]]

 ...

 [[ 0.72156864  0.8156863   0.80784315]
  [ 0.7058824   0.7764706   0.72156864]
  [ 0.7823529   0.7117647   0.59803927]
  ...
  [ 0.5411765   0.11764711 -0.827451  ]
  [ 0.46274513  0.01176475 -0.97843134]
  [ 0.46274513 -0.00588232 -0.83137256]]

 [[ 0.72156864  0.8117647   0.81960785]
  [ 0.7137255   0.7882353   0.72156864]
  [ 0.76666665  0.7058824   0.5431373 ]
  ...
  [ 0.5392157   0.11568633 -0.845098  ]
  [ 0.47058827  0.02352947 -0.9882353 ]
  [ 0.3901961  -0.07254902 -0.9431373 ]]

 [[ 0.70980394  0.8         0.8156863 ]
  [ 0.7058824   0.78039217  0.7058824 ]
  [ 0.70000005  0.6431373   0.45098042]
  ...
  [ 0.5392157   0.12352946 -0.87058824]
  [ 0.4921569   0.04117653 -0.95882356]
  [ 0.47254905  0.00980395 -0.85490197]]], shape=(160, 160, 3), dtype=float32)"
1323,[0.         0.92137015 0.         ... 0.         0.         0.        ],animals,e9273cbd-d959-4c6e-8fd8-f56ac0a1af8b.jpg,"tf.Tensor(
[[[ 0.0078432  -0.18823528 -0.627451  ]
  [-0.0490196  -0.23333332 -0.67647064]
  [-0.02745098 -0.19607842 -0.6431373 ]
  ...
  [-0.7764706  -0.8372549  -0.91568625]
  [-0.78039217 -0.84313726 -0.8980392 ]
  [-0.7921569  -0.8568628  -0.89411765]]

 [[ 0.0078432  -0.18823528 -0.6313726 ]
  [-0.02745098 -0.2117647  -0.65882355]
  [-0.05686274 -0.2235294  -0.67647064]
  ...
  [-0.7411765  -0.80784315 -0.8862745 ]
  [-0.7372549  -0.80784315 -0.8745098 ]
  [-0.7705883  -0.8411765  -0.9039216 ]]

 [[ 0.02941182 -0.16274509 -0.6215687 ]
  [-0.00980389 -0.19215685 -0.6529412 ]
  [ 0.01176473 -0.15294117 -0.61960787]
  ...
  [-0.7058824  -0.78431374 -0.8627451 ]
  [-0.72156864 -0.8        -0.8862745 ]
  [-0.7313726  -0.80980396 -0.89607847]]

 ...

 [[ 0.5196079   0.10000004 -0.5235294 ]
  [ 0.48235297  0.06666671 -0.56078434]
  [ 0.51176476  0.10588241 -0.54509807]
  ...
  [-0.3588235  -0.54901963 -0.73333335]
  [-0.4333333  -0.6215687  -0.80980396]
  [-0.37450978 -0.5647059  -0.7529412 ]]

 [[ 0.5627451   0.12549025 -0.5176471 ]
  [ 0.52156866  0.10196084 -0.54509807]
  [ 0.40980396  0.0156863  -0.6215687 ]
  ...
  [-0.3352941  -0.5352942  -0.7588235 ]
  [-0.3470588  -0.55098045 -0.754902  ]
  [-0.30392155 -0.50784314 -0.6960784 ]]

 [[ 0.46274513  0.0156863  -0.6313726 ]
  [ 0.47450984  0.054902   -0.59411764]
  [ 0.47450984  0.08431377 -0.5490196 ]
  ...
  [-0.3235294  -0.51960784 -0.7823529 ]
  [-0.22745097 -0.4235294  -0.69411767]
  [-0.18039215 -0.37647057 -0.6627451 ]]], shape=(160, 160, 3), dtype=float32)"
1324,[0.         0.8752896  0.05642818 ... 0.4886479  0.68616045 0.29385665],architecture,c83dca33-241d-4f17-8a45-dd73c1a353c4.jpg,"tf.Tensor(
[[[ 0.30196083  0.1686275  -0.16862744]
  [ 0.30196083  0.1686275  -0.16862744]
  [ 0.3058824   0.17254907 -0.16470587]
  ...
  [ 0.32549024  0.20784318 -0.12941176]
  [ 0.33529416  0.2176471  -0.11960784]
  [ 0.2941177   0.17647064 -0.1607843 ]]

 [[ 0.30196083  0.1686275  -0.16862744]
  [ 0.30196083  0.1686275  -0.16862744]
  [ 0.3058824   0.17254907 -0.16470587]
  ...
  [ 0.34705886  0.22941181 -0.10784313]
  [ 0.3313726   0.21372554 -0.1235294 ]
  [ 0.31176475  0.1941177  -0.14313725]]

 [[ 0.31372553  0.1803922  -0.15686274]
  [ 0.31372553  0.1803922  -0.15686274]
  [ 0.31176475  0.17843142 -0.15882352]
  ...
  [ 0.34509808  0.22745103 -0.10980392]
  [ 0.34509808  0.22745103 -0.10980392]
  [ 0.3058824   0.18823534 -0.1490196 ]]

 ...

 [[-0.19999999 -0.32549018 -0.44313723]
  [-0.19999999 -0.32549018 -0.44313723]
  [-0.19999999 -0.32549018 -0.44313723]
  ...
  [-0.6862745  -0.7647059  -0.84313726]
  [-0.6862745  -0.7647059  -0.84313726]
  [-0.6862745  -0.7647059  -0.84313726]]

 [[-0.19999999 -0.32549018 -0.44313723]
  [-0.19999999 -0.32549018 -0.44313723]
  [-0.19607842 -0.3215686  -0.43921566]
  ...
  [-0.69411767 -0.77254903 -0.8509804 ]
  [-0.6921569  -0.7705883  -0.84901965]
  [-0.6862745  -0.7647059  -0.84313726]]

 [[-0.19999999 -0.32549018 -0.44313723]
  [-0.19999999 -0.32549018 -0.44313723]
  [-0.19607842 -0.3215686  -0.43921566]
  ...
  [-0.69411767 -0.77254903 -0.8509804 ]
  [-0.70392156 -0.7823529  -0.8607843 ]
  [-0.6784314  -0.75686276 -0.8352941 ]]], shape=(160, 160, 3), dtype=float32)"
1325,[0.07076937 0.         0.         ... 0.09318781 0.         0.27724725],wedding,551c1325-06df-4974-95ef-445bc177303b.jpg,"tf.Tensor(
[[[-0.62352943 -0.827451   -0.52156866]
  [-0.62352943 -0.827451   -0.52156866]
  [-0.62352943 -0.827451   -0.52156866]
  ...
  [-0.6686275  -0.80980396 -0.6215687 ]
  [-0.6686275  -0.80980396 -0.63725495]
  [-0.6529412  -0.78627455 -0.63725495]]

 [[-0.62352943 -0.827451   -0.52156866]
  [-0.62352943 -0.827451   -0.52156866]
  [-0.62352943 -0.827451   -0.52156866]
  ...
  [-0.6490196  -0.79019606 -0.6019608 ]
  [-0.6490196  -0.79019606 -0.61764705]
  [-0.6333333  -0.76666665 -0.61764705]]

 [[-0.62352943 -0.827451   -0.52156866]
  [-0.62352943 -0.827451   -0.52156866]
  [-0.6156863  -0.81960785 -0.5137255 ]
  ...
  [-0.64705884 -0.7882353  -0.6       ]
  [-0.6313726  -0.77254903 -0.6       ]
  [-0.62352943 -0.75686276 -0.60784316]]

 ...

 [[-0.79607844 -0.8901961  -0.7529412 ]
  [-0.7529412  -0.8784314  -0.7294118 ]
  [-0.7529412  -0.8784314  -0.7294118 ]
  ...
  [ 0.01176476  0.12156868  0.22352946]
  [-0.00196077  0.10784319  0.20980397]
  [-0.02352941  0.08627456  0.18823534]]

 [[-0.8        -0.89411765 -0.75686276]
  [-0.7490196  -0.8745098  -0.7254902 ]
  [-0.74509805 -0.87058824 -0.72156864]
  ...
  [-0.01568627  0.0941177   0.19607848]
  [-0.01960784  0.09019613  0.19215691]
  [-0.04117647  0.06862751  0.17058828]]

 [[-0.8        -0.89411765 -0.75686276]
  [-0.7490196  -0.8745098  -0.7254902 ]
  [-0.74313724 -0.8686274  -0.71960783]
  ...
  [-0.04509804  0.06470594  0.16666672]
  [-0.0490196   0.06078437  0.16274515]
  [-0.07058823  0.03921574  0.14117652]]], shape=(160, 160, 3), dtype=float32)"
